"","period","group","parameter","0.1","0.5","0.9"
"34","2010, 2020","East and Southern Africa","percent_change_in_mmr",16.4315546533491,29.2525689848868,36.931267677445
"35","2010, 2020","Eastern Europe and Central Asia","arr",0.481349185148028,1.89927096844556,3.28757138960609
"36","2010, 2020","Eastern Europe and Central Asia","percent_change_in_mmr",4.69947867850062,17.2980574991279,28.0182188776313
"37","2010, 2020","Latin American and Caribbean","arr",-2.14403558132879,-1.04919688348435,-0.0560599499245238
"38","2010, 2020","Latin American and Caribbean","percent_change_in_mmr",-23.9122612471284,-11.0621411510784,-0.562173798832067
"39","2010, 2020","non-UNFPA","arr",-2.44528857109721,-1.01135273999986,0.40756030271257
"40","2010, 2020","non-UNFPA","percent_change_in_mmr",-27.7019514260928,-10.6426308626792,3.99366708512551
"41","2010, 2020","West and Central Africa","arr",-1.26127298292567,1.35536773963316,2.61951934150281
"42","2010, 2020","West and Central Africa","percent_change_in_mmr",-13.4426577688847,12.6752949624167,23.045195940692
"43","2000, 2005","Arab States","arr",0.89306163161216,2.7592434162169,4.68084350332187
"44","2000, 2005","Arab States","percent_change_in_mmr",4.36708048270737,12.8868354659522,20.8671559069507
"45","2000, 2005","Asia and the Pacific","arr",3.46348947532348,4.67677727843926,5.89518636021551
"46","2000, 2005","Asia and the Pacific","percent_change_in_mmr",15.9009128685741,20.8510656862218,25.5289195423827
"47","2000, 2005","East and Southern Africa","arr",1.88487420406408,3.25005789903389,4.31419976096337
"48","2000, 2005","East and Southern Africa","percent_change_in_mmr",8.99390558843765,14.9986370316132,19.4030991153535
"49","2000, 2005","Eastern Europe and Central Asia","arr",3.12730245649071,4.48573740752839,5.99617404997635
"50","2000, 2005","Eastern Europe and Central Asia","percent_change_in_mmr",14.4753136642102,20.0914132549157,25.9040048591607
"51","2000, 2005","Latin American and Caribbean","arr",0.628400427800181,1.26395462884669,1.81547479017352
"52","2000, 2005","Latin American and Caribbean","percent_change_in_mmr",3.09315418878263,6.12421665924399,8.67756856240962
"53","2000, 2005","non-UNFPA","arr",2.36359885252854,3.37590187588719,4.39966328596001
"54","2000, 2005","non-UNFPA","percent_change_in_mmr",11.1463847239355,15.5318033275183,19.7467690921054
"55","2000, 2005","West and Central Africa","arr",-0.115350280836978,1.90142321214654,3.30147317392577
"56","2000, 2005","West and Central Africa","percent_change_in_mmr",-0.578417819376219,9.0691774684981,15.2168748331056
"57","2005, 2010","Arab States","arr",2.35759925805813,4.22923278633511,6.52312588024914
"58","2005, 2010","Arab States","percent_change_in_mmr",11.1197257157708,19.0599662137467,27.8307617560439
"59","2005, 2010","Asia and the Pacific","arr",5.84269293830021,7.09722725321338,8.33440982588684
"60","2005, 2010","Asia and the Pacific","percent_change_in_mmr",25.3332007336262,29.8729341148643,34.0794852094541
"61","2005, 2010","East and Southern Africa","arr",1.71981518247292,3.16503493610893,4.34153360276059
"62","2005, 2010","East and Southern Africa","percent_change_in_mmr",8.23972892836236,14.6365143491801,19.5131747777615
"63","2005, 2010","Eastern Europe and Central Asia","arr",2.88407035141609,4.15143356243713,5.57613525186866
"64","2005, 2010","Eastern Europe and Central Asia","percent_change_in_mmr",13.4288457306332,18.744500016244,24.3313890739217
"65","2005, 2010","Latin American and Caribbean","arr",0.524844405208917,1.4827688731037,2.19288215381547
"66","2005, 2010","Latin American and Caribbean","percent_change_in_mmr",2.59008852507305,7.14568659540413,10.3846987484726
"67","2005, 2010","non-UNFPA","arr",2.81762222677011,3.65275839466887,4.56661429521
"68","2005, 2010","non-UNFPA","percent_change_in_mmr",13.1407428450322,16.6930260366505,20.4138986507828
"69","2005, 2010","West and Central Africa","arr",-2.16446681038222,0.405753287258069,1.6762076144355
"70","2005, 2010","West and Central Africa","percent_change_in_mmr",-11.4296606762666,2.00832537763044,8.03943849338006
"71","2010, 2015","Arab States","arr",1.7330440897331,3.6260462316339,5.44554461483781
"72","2010, 2015","Arab States","percent_change_in_mmr",8.30040325770494,16.5816862245511,23.8356918673426
"73","2010, 2015","Asia and the Pacific","arr",3.52946733235325,4.80751894258808,6.07455610355434
"74","2010, 2015","Asia and the Pacific","percent_change_in_mmr",16.1778895502933,21.3667813651185,26.1938264297666
"75","2010, 2015","East and Southern Africa","arr",2.09496951905325,3.87077123505225,5.24590849321098
"76","2010, 2015","East and Southern Africa","percent_change_in_mmr",9.94489946133818,17.5961940253351,23.0716275190619
"77","2010, 2015","Eastern Europe and Central Asia","arr",2.84532931022152,4.28858488406135,5.63079320268974
"78","2010, 2015","Eastern Europe and Central Asia","percent_change_in_mmr",13.260990322886,19.2998089795941,24.5379013190618
"79","2010, 2015","Latin American and Caribbean","arr",0.0855418545893959,0.87904549266455,1.70567828678244
"80","2010, 2015","Latin American and Caribbean","percent_change_in_mmr",0.426795869828104,4.30003702487456,8.1748457254923
"81","2010, 2015","non-UNFPA","arr",-0.293563103804792,0.718721942950758,1.74088221542883
"82","2010, 2015","non-UNFPA","percent_change_in_mmr",-1.47864090254004,3.52980612250046,8.33633384728565
"83","2010, 2015","West and Central Africa","arr",-1.44514116339058,1.40292322034216,2.80717397621397
"84","2010, 2015","West and Central Africa","percent_change_in_mmr",-7.49316285134694,6.77424497526062,13.0953546427806
"85","2015, 2020","Arab States","arr",-1.15014401547946,1.03015453781992,2.77404508802728
"86","2015, 2020","Arab States","percent_change_in_mmr",-5.91929012454062,5.02036842053707,12.9512825360934
"87","2015, 2020","Asia and the Pacific","arr",0.929740503884234,2.42650262094563,3.79440857223363
"88","2015, 2020","Asia and the Pacific","percent_change_in_mmr",4.54230513915434,11.4254070430581,17.2809639270762
"89","2015, 2020","East and Southern Africa","arr",1.03873747726202,3.01163399213211,4.48505203146487
"90","2015, 2020","East and Southern Africa","percent_change_in_mmr",5.06112005006903,13.9792551472935,20.088674766778
"91","2015, 2020","Eastern Europe and Central Asia","arr",-2.67270502742749,-0.450451200564657,1.72321817324603
"92","2015, 2020","Eastern Europe and Central Asia","percent_change_in_mmr",-14.2975855050751,-2.27781083879957,8.25533897222489
"93","2015, 2020","Latin American and Caribbean","arr",-4.82951083994488,-2.98105009096078,-1.35257558574949
"94","2015, 2020","Latin American and Caribbean","percent_change_in_mmr",-27.3126321519219,-16.0733932297935,-6.99680413147473
"95","2015, 2020","non-UNFPA","arr",-5.28989326157067,-2.71277481185195,-0.195713017907696
"96","2015, 2020","non-UNFPA","percent_change_in_mmr",-30.277247129698,-14.5268083298884,-0.983368706888693
"97","2015, 2020","West and Central Africa","arr",-1.61370160816846,1.26777756407321,3.24854387486629
"98","2015, 2020","West and Central Africa","percent_change_in_mmr",-8.40294606941527,6.14215898616379,14.9922021030379
"99","2016, 2020","Arab States","arr",-1.14384904088539,1.03724130093189,2.88261659405146
"100","2016, 2020","Arab States","percent_change_in_mmr",-4.68168221979476,4.06407372931958,10.890537642496
"101","2016, 2020","Asia and the Pacific","arr",0.294003417570987,1.89093916844988,3.33497218561523
"102","2016, 2020","Asia and the Pacific","percent_change_in_mmr",1.16912555330552,7.28478229406181,12.4884050268239
"103","2016, 2020","East and Southern Africa","arr",0.630151559277298,2.69202164334397,4.23770058436423
"104","2016, 2020","East and Southern Africa","percent_change_in_mmr",2.4891041861102,10.2085893844191,15.5920017880429
"105","2016, 2020","Eastern Europe and Central Asia","arr",-3.72166075892415,-1.25937929861349,1.19931530285853
"106","2016, 2020","Eastern Europe and Central Asia","percent_change_in_mmr",-16.0517969487004,-5.16655793605355,4.68401082083341
"107","2016, 2020","Latin American and Caribbean","arr",-5.61327503907053,-3.44092187454686,-1.53365566047735
"108","2016, 2020","Latin American and Caribbean","percent_change_in_mmr",-25.1735516847733,-14.7558768694458,-6.32669832955187
"109","2016, 2020","non-UNFPA","arr",-6.34094883726399,-3.21612084380751,-0.413504085078678
"110","2016, 2020","non-UNFPA","percent_change_in_mmr",-28.8705153592278,-13.7286127441016,-1.66777092499222
"111","2016, 2020","West and Central Africa","arr",-1.38835108195843,1.5863192543584,3.59206862592155
"112","2016, 2020","West and Central Africa","percent_change_in_mmr",-5.71050037818429,6.14815555779955,13.3837497215109
