"","period","group","parameter","0.1","0.5","0.9"
"70","2010, 2015","Northern America","percent_change_in_mmr",-31.8069828785902,-21.841716609355,-11.9196452102923
"71","2010, 2015","Oceania","arr",2.14305760058372,5.22578216055988,8.09965307918559
"72","2010, 2015","Oceania","percent_change_in_mmr",10.1611659138854,22.994174245531,33.3011618867773
"73","2015, 2020","Africa","arr",-0.38036961362719,1.58655194970377,2.91175112497483
"74","2015, 2020","Africa","percent_change_in_mmr",-1.92004857817802,7.62627390410482,13.5485806818407
"75","2015, 2020","Asia","arr",0.945161070406203,2.37294281850492,3.70550101994033
"76","2015, 2020","Asia","percent_change_in_mmr",4.6158774837198,11.1878872858336,16.9124278408153
"77","2015, 2020","Europe","arr",-4.25904247320225,-1.58955582050074,0.688272225625144
"78","2015, 2020","Europe","percent_change_in_mmr",-23.7325411751075,-8.27215131295068,3.38281975739437
"79","2015, 2020","Latin America and the Caribbean","arr",-4.83892920911076,-2.99637114510033,-1.36604630513583
"80","2015, 2020","Latin America and the Caribbean","percent_change_in_mmr",-27.3725998846105,-16.1623455518584,-7.06889459106774
"81","2015, 2020","Northern America","arr",-8.13647452131199,-3.54008651208655,1.10340924945116
"82","2015, 2020","Northern America","percent_change_in_mmr",-50.2039318512888,-19.3636258907184,5.36761775598945
"83","2015, 2020","Oceania","arr",-1.81670906881813,1.13498849777593,4.15664949005336
"84","2015, 2020","Oceania","percent_change_in_mmr",-9.50888205127088,5.51692088568384,18.765688646121
"85","2016, 2020","Africa","arr",-0.315470882679376,1.71906077269541,3.09239701730202
"86","2016, 2020","Africa","percent_change_in_mmr",-1.26987889901682,6.64515640081357,11.6351465357796
"87","2016, 2020","Asia","arr",0.378299139612743,1.89059292287021,3.26948818157633
"88","2016, 2020","Asia","percent_change_in_mmr",1.50180486448361,7.28349822222406,12.2588801306601
"89","2016, 2020","Europe","arr",-6.93039616332186,-3.76743123877179,-1.17281350434519
"90","2016, 2020","Europe","percent_change_in_mmr",-31.9451139276308,-16.2644613629767,-4.80303447712326
"91","2016, 2020","Latin America and the Caribbean","arr",-5.62741082629055,-3.45284621648812,-1.55593041705418
"92","2016, 2020","Latin America and the Caribbean","percent_change_in_mmr",-25.2443496091231,-14.8106254768954,-6.42147643188416
"93","2016, 2020","Northern America","arr",-8.25014609219826,-2.89969588924361,2.320228178778
"94","2016, 2020","Northern America","percent_change_in_mmr",-39.0976267582169,-12.2982215019412,8.86325610038923
"95","2016, 2020","Oceania","arr",-1.58877764878384,1.52305706218157,4.61018400381153
"96","2016, 2020","Oceania","percent_change_in_mmr",-6.56139512389147,5.91036387621276,16.8403024634521
