"","period","group","parameter","0.1","0.5","0.9"
"81","2005, 2010","Middle East and North Africa","arr",3.21472945534876,4.55049158434876,5.89458988142139
"82","2005, 2010","Middle East and North Africa","percent_change_in_mmr",14.8483559942664,20.3497156080621,25.5266984902895
"83","2005, 2010","North America","arr",-1.97218676114602,-1.10493364399189,-0.260816625277579
"84","2005, 2010","North America","percent_change_in_mmr",-10.3635067253375,-5.68012765878384,-1.31262337934235
"85","2005, 2010","South Asia","arr",5.8741237896716,7.36678800225681,8.81959339346371
"86","2005, 2010","South Asia","percent_change_in_mmr",25.4504506206352,30.8117683074055,35.659421162956
"87","2005, 2010","West and Central Africa","arr",-1.80108458338084,0.453399955526452,1.77290296541202
"88","2005, 2010","West and Central Africa","percent_change_in_mmr",-9.42336217298987,2.24149636987887,8.48297340248995
"89","2005, 2010","Western Europe","arr",1.83434235167832,2.51094120472472,3.13898625120229
"90","2005, 2010","Western Europe","percent_change_in_mmr",8.76367951681273,11.7985744202861,14.5252616995947
"91","2010, 2015","East Asia and Pacific","arr",1.12104402285622,2.85287364447431,4.29307247852354
"92","2010, 2015","East Asia and Pacific","percent_change_in_mmr",5.45102194962481,13.293703588092,19.3179143998255
"93","2010, 2015","Eastern and Southern Africa","arr",3.6122824096146,4.88753407662106,6.05707676667815
"94","2010, 2015","Eastern and Southern Africa","percent_change_in_mmr",16.5242587580563,21.6807449567041,26.1292940474037
"95","2010, 2015","Eastern Europe and Central Asia","arr",4.16449032013625,5.47333010560969,6.72576197560648
"96","2010, 2015","Eastern Europe and Central Asia","percent_change_in_mmr",18.7975294973538,23.9414314837026,28.5582746502162
"97","2010, 2015","Latin America and Caribbean","arr",0.0855418545893959,0.87904549266455,1.70567828678244
"98","2010, 2015","Latin America and Caribbean","percent_change_in_mmr",0.426795869828104,4.30003702487456,8.1748457254923
"99","2010, 2015","Middle East and North Africa","arr",1.23913028485986,3.02694105233028,4.68487088602982
"100","2010, 2015","Middle East and North Africa","percent_change_in_mmr",6.00762360226089,14.0450661787054,20.8830892079037
"101","2010, 2015","North America","arr",-5.52336830850858,-3.95105223086694,-2.25221946531625
"102","2010, 2015","North America","percent_change_in_mmr",-31.8069828785902,-21.841716609355,-11.9196452102923
"103","2010, 2015","South Asia","arr",3.6374877379513,5.24415904800885,6.82753278484127
"104","2010, 2015","South Asia","percent_change_in_mmr",16.6293941741678,23.0648981282301,28.920885404103
"105","2010, 2015","West and Central Africa","arr",-1.23369103599169,1.231077142276,2.70714752307475
"106","2010, 2015","West and Central Africa","percent_change_in_mmr",-6.36267731262965,5.96976898977407,12.6596276509335
"107","2010, 2015","Western Europe","arr",1.56226601045667,2.27410155756392,2.99061381470584
"108","2010, 2015","Western Europe","percent_change_in_mmr",7.51403658327867,10.7478858700286,13.8887989542434
"109","2015, 2020","East Asia and Pacific","arr",-2.33946725617934,-0.417616093192937,1.08814452732145
"110","2015, 2020","East Asia and Pacific","percent_change_in_mmr",-12.4089516726704,-2.11003341454605,5.29536339809596
"111","2015, 2020","Eastern and Southern Africa","arr",2.40859349309733,3.76932623209415,4.99811156257055
"112","2015, 2020","Eastern and Southern Africa","percent_change_in_mmr",11.3460567106641,17.1771595183862,22.1125677622897
"113","2015, 2020","Eastern Europe and Central Asia","arr",-3.94683183434342,-1.71670060715458,0.408163612027684
"114","2015, 2020","Eastern Europe and Central Asia","percent_change_in_mmr",-21.8160083740187,-8.96265599673051,2.02013430886489
"115","2015, 2020","Latin America and Caribbean","arr",-4.82951083994488,-2.98105009096078,-1.35257558574949
"116","2015, 2020","Latin America and Caribbean","percent_change_in_mmr",-27.3126321519219,-16.0733932297935,-6.99680413147473
"117","2015, 2020","Middle East and North Africa","arr",-1.24391503724437,0.976196122033179,2.73851438635624
"118","2015, 2020","Middle East and North Africa","percent_change_in_mmr",-6.4170637725153,4.76377536495356,12.7964998405991
"119","2015, 2020","North America","arr",-8.13647452131199,-3.54008651208655,1.10340924945116
"120","2015, 2020","North America","percent_change_in_mmr",-50.2039318512888,-19.3636258907184,5.36761775598945
"121","2015, 2020","South Asia","arr",2.51788853756186,4.3541269441926,6.13671154217154
"122","2015, 2020","South Asia","percent_change_in_mmr",11.8292073282038,19.5638389915381,26.4228431007995
"123","2015, 2020","West and Central Africa","arr",-1.5015751937942,1.16287053780542,3.00746058810936
"124","2015, 2020","West and Central Africa","percent_change_in_mmr",-7.79690480550255,5.64854819820486,13.9613032832198
"125","2015, 2020","Western Europe","arr",-1.82952711509554,-0.3288027068269,1.11191928032364
"126","2015, 2020","Western Europe","percent_change_in_mmr",-9.57908672479979,-1.6576018009555,5.40787549864402
"127","2016, 2020","East Asia and Pacific","arr",-3.538823238639,-1.48716373903619,0.0790174396741454
"128","2016, 2020","East Asia and Pacific","percent_change_in_mmr",-15.2061480826266,-6.12914875709906,0.315570776406939
"129","2016, 2020","Eastern and Southern Africa","arr",2.11298797282487,3.54620070742605,4.85091333748775
"130","2016, 2020","Eastern and Southern Africa","percent_change_in_mmr",8.10462809386346,13.2246879472733,17.6372186266497
"131","2016, 2020","Eastern Europe and Central Asia","arr",-5.98038499193961,-3.5092665944031,-1.11383138939567
"132","2016, 2020","Eastern Europe and Central Asia","percent_change_in_mmr",-27.0252119135809,-15.0700242724378,-4.55606573095267
"133","2016, 2020","Latin America and Caribbean","arr",-5.61327503907053,-3.44092187454686,-1.53365566047735
"134","2016, 2020","Latin America and Caribbean","percent_change_in_mmr",-25.1735516847733,-14.7558768694458,-6.32669832955187
"135","2016, 2020","Middle East and North Africa","arr",-2.01945750833268,0.259208614020885,2.1042423684813
"136","2016, 2020","Middle East and North Africa","percent_change_in_mmr",-8.41305201617971,1.03147785662181,8.07247533044506
"137","2016, 2020","North America","arr",-8.25014609219826,-2.89969588924361,2.320228178778
"138","2016, 2020","North America","percent_change_in_mmr",-39.0976267582169,-12.2982215019412,8.86325610038923
"139","2016, 2020","South Asia","arr",2.47850512623022,4.4085970104341,6.3242909021869
"140","2016, 2020","South Asia","percent_change_in_mmr",9.43842711201607,16.1670351257558,22.3510093630305
"141","2016, 2020","West and Central Africa","arr",-1.36198946606224,1.37317928997713,3.28306861393351
"142","2016, 2020","West and Central Africa","percent_change_in_mmr",-5.5990911425693,5.34459185329038,12.3065297188636
"143","2016, 2020","Western Europe","arr",-2.00805105202364,-0.232683369920763,1.35468347807301
"144","2016, 2020","Western Europe","percent_change_in_mmr",-8.3635987992929,-0.935078272849585,5.2745367928293
